SPEAKER_TYPE,DEBATE_DATE,DEBATE_TIME_UTC,DEBATE_TIMESTAMP_UTC,DEBATE_NAME,SPEAKER,TEXT,NEG,NEU,POS,COMPOUND,FIRSTMATCH,STARTTIME,LASTMATCH,ENDTIME,SIMPLE,MATCHED,RATIO,CANDIDATE_ID,FEC_CANDIDATE_ID,FEC_COMMITTEE_ID,PARTY,ACTIVE,TWITTER_PRIMARY,TWITTER_ALL,IS_INCUMBENT,NAME_FIRST,NAME_LAST,NAME_FULL
moderator,2019-06-26,01:23:12,2019-06-27 01:23:12.000,NBC 06-26-2019 Night 1,HOLT,Congressman O'Rourke when you ran for Senate you also praised a bill that would replace private insurance. This year you're saying you're no longer sure. Can you explain why?,0.067,0.765,0.168,0.5106,3814,1391.834,3843,1400.774,congressman o'rourke when you ran for senate you also praised a bill that would replace private insurance this year you're saying you're no longer sure can you explain why,congressman congressman work when you ran for senate you also praised a bill that would replace private insurance this year you're saying you're no longer sure can you explain why,0.96,,,,,,,,,,,
candidate,2019-06-26,01:23:22,2019-06-27 01:23:22.000,NBC 06-26-2019 Night 1,O'ROURKE,My goal is to ensure that every American is well enough to live to their full potential because they have health care. In Laredo Texas I met a young man 27 years old told me that he'd been to a doctor once in his life. And on that visit he was told he had diabetes he was told he had glaucoma and he was told untreated  because he doesn't have health care  he'll be dead before the age of 40.,0.049,0.824,0.127,0.7003,3844,1402.014,3922,1425.844,my goal is to ensure that every american is well enough to live to their full potential because they have health care in laredo texas i met a young man 27 years old told me that he'd been to a doctor once in his life and on that visit he was told he had diabetes he was told he had glaucoma and he was told untreated because he doesn't have health care he'll be dead before the age of 40,my goal is to ensure that every american is well enough to live to their full potential because they have health care in laredo texas i met a young man 27 years old told me that he'd been to a doctor once in his life and on that visit he was told he had diabetes was told he had glaucoma and he was told untreated because he doesn't have health care he'll be dead before the age of 40,0.9961089494163424,11.00000,P00010793,C00699090,Democrat,TRUE,@BETOOROURKE,"[
  ""@BETOOROURKE""
]",FALSE,Beto,O'Rourke,"O'Rourke, Beto"
candidate,2019-06-26,01:23:46,2019-06-27 01:23:46.000,NBC 06-26-2019 Night 1,O'ROURKE,So getting to guaranteed high-quality universal health care as quickly and surely as possible has to be our goal. The ability to afford your prescriptions and go to a primary care provider to be  the ability to see a mental health care provider. In Texas the single largest provider of mental health care services is the county jail system today.,0.0,0.715,0.285,0.9601,3923,1426.234,3983,1445.744,so getting to guaranteed high-quality universal health care as quickly and surely as possible has to be our goal the ability to afford your prescriptions and go to a primary care provider to be the ability to see a mental health care provider in texas the single largest provider of mental health care services is the county jail system today,so getting to guaranteed high quality universal healthcare as quickly and surely as possible has to be our goal the ability to afford your prescriptions and go to a primary care provider to be the ability to see and mental health care provider in texas the single largest provider of mental health care service is is the county jail system today,0.9898107714701602,11.00000,P00010793,C00699090,Democrat,TRUE,@BETOOROURKE,"[
  ""@BETOOROURKE""
]",FALSE,Beto,O'Rourke,"O'Rourke, Beto"
candidate,2019-06-26,01:24:06,2019-06-27 01:24:06.000,NBC 06-26-2019 Night 1,O'ROURKE,And health care also has to mean that every woman can make her own decisions about her own body and has access to the care that makes that possible.,0.0,0.808,0.192,0.7506,3984,1446.274,4017,1455.624,and health care also has to mean that every woman can make her own decisions about her own body and has access to the care that makes that possible,and health care also has to mean that every woman can make her own decisions about her own body and has access to the care of it makes that possible our plan says that,0.9171974522292994,11.00000,P00010793,C00699090,Democrat,TRUE,@BETOOROURKE,"[
  ""@BETOOROURKE""
]",FALSE,Beto,O'Rourke,"O'Rourke, Beto"
candidate,2019-06-26,01:24:16,2019-06-27 01:24:16.000,NBC 06-26-2019 Night 1,O'ROURKE,Our plan says that if you're uninsured we enroll you in Medicare. If you're insufficiently insured you can't afford your premiums we enroll you in Medicare. But if you're a member of a union that negotiated for a health care plan that you like because it works for you and your family you're able to keep it.,0.0,0.901,0.099,0.6908,4018,1455.624,4072,1469.124,our plan says that if you're uninsured we enroll you in medicare if you're insufficiently insured you can't afford your premiums we enroll you in medicare but if you're a member of a union that negotiated for a health care plan that you like because it works for you and your family you're able to keep it,if you're uninsured we enroll you in medicare if you're insufficiently insured you can't afford your premiums we enroll you in medicare but if you're a member of a union that negotiated for a health care plan that you like because it works for you time is and your family you're able to keep it,0.9549248747913188,11.00000,P00010793,C00699090,Democrat,TRUE,@BETOOROURKE,"[
  ""@BETOOROURKE""
]",FALSE,Beto,O'Rourke,"O'Rourke, Beto"
moderator,2019-06-26,,,NBC 06-26-2019 Night 1,HOLT,Your time is up.,0.0,1.0,0.0,0.0,,,,,your time is up,,0.0,,,,,,,,,,,
candidate,2019-06-26,01:24:29,2019-06-27 01:24:29.000,NBC 06-26-2019 Night 1,O'ROURKE,We preserve choice by making sure everybody has care.,0.0,0.56,0.44,0.6705,4073,1469.124,4080,1471.754,we preserve choice by making sure everybody has care,we preserve choice by making sure everybody has,0.9494949494949495,11.00000,P00010793,C00699090,Democrat,TRUE,@BETOOROURKE,"[
  ""@BETOOROURKE""
]",FALSE,Beto,O'Rourke,"O'Rourke, Beto"
moderator,2019-06-26,01:24:32,2019-06-27 01:24:32.000,NBC 06-26-2019 Night 1,HOLT,Your time is up Congressman but I do want to ask a follow-up on this. Just to be very clear  I'll give you 10 seconds  would you replace private insurance?,0.0,0.831,0.169,0.6474,4081,1471.754,4114,1478.154,your time is up congressman but i do want to ask a follow-up on this just to be very clear i'll give you 10 seconds would you replace private insurance,time is up congressman but i do want to ask a follow up on this one just to be just to be very clear i'll give you 10 seconds would you replace private insurance,0.9294871794871795,,,,,,,,,,,
candidate,2019-06-26,01:24:39,2019-06-27 01:24:39.000,NBC 06-26-2019 Night 1,O'ROURKE,No. I think the choice is fundamental to our ability to get everybody cared for,0.12,0.601,0.279,0.4404,4115,1478.684,4133,1485.209,no i think the choice is fundamental to our ability to get everybody cared for,no i think the choice is fundamental to our ability to get everybody's private insurance is not working for,0.8216216216216217,11.00000,P00010793,C00699090,Democrat,TRUE,@BETOOROURKE,"[
  ""@BETOOROURKE""
]",FALSE,Beto,O'Rourke,"O'Rourke, Beto"
candidate,2019-06-26,01:24:45,2019-06-27 01:24:45.000,NBC 06-26-2019 Night 1,DE BLASIO,Wait wait wait. Congressman O'Rourke Congressman O'Rourke private insurance is not working for tens of millions of Americans when you talk about the co-pays the deductibles the premiums the out of pocket expenses. It's not working. How can you defend a system that's not working?,0.0,1.0,0.0,0.0,4134,1485.209,4174,1501.439,wait wait wait congressman o'rourke congressman o'rourke private insurance is not working for tens of millions of americans when you talk about the co-pays the deductibles the premiums the out of pocket expenses it's not working how can you defend a system that's not working,tens of millions of americans when you talk about the co pays deductibles the premiums the out of pocket expenses it's not working it's not working they can choose medicare for the ordinary workers and you gotta start acknowledging negotiators working,0.6273764258555133,21.00000,P00012054,C00706697,Democrat,TRUE,@BILLDEBLASIO,"[
  ""@BILLDEBLASIO""
]",FALSE,Bill,de Blasio,"de Blasio, Bill"
candidate,2019-06-26,01:25:01,2019-06-27 01:25:01.000,NBC 06-26-2019 Night 1,O'ROURKE,That's right. So for those for whom it's not working they can choose Medicare. For the,0.0,1.0,0.0,0.0,4175,1501.439,4192,1506.999,that's right so for those for whom it's not working they can choose medicare for the,for people they're able to keep him why are you saying like their private health insurance by the,0.4198895027624309,11.00000,P00010793,C00699090,Democrat,TRUE,@BETOOROURKE,"[
  ""@BETOOROURKE""
]",FALSE,Beto,O'Rourke,"O'Rourke, Beto"
candidate,2019-06-26,,,NBC 06-26-2019 Night 1,DE BLASIO,Congressman,0.0,1.0,0.0,0.0,,,,,congressman,,0.0,21.00000,P00012054,C00706697,Democrat,TRUE,@BILLDEBLASIO,"[
  ""@BILLDEBLASIO""
]",FALSE,Bill,de Blasio,"de Blasio, Bill"
candidate,2019-06-26,,,NBC 06-26-2019 Night 1,O'ROURKE, who I listen to,0.0,1.0,0.0,0.0,,,,,who i listen to,,0.0,11.00000,P00010793,C00699090,Democrat,TRUE,@BETOOROURKE,"[
  ""@BETOOROURKE""
]",FALSE,Beto,O'Rourke,"O'Rourke, Beto"
candidate,2019-06-26,01:25:10,2019-06-27 01:25:10.000,NBC 06-26-2019 Night 1,DE BLASIO, you've got to start by acknowledging the system is not working for people.,0.0,1.0,0.0,0.0,4208,1510.099,4213,1512.839,you've got to start by acknowledging the system is not working for people,the party that keeps what's working,0.4074074074074074,21.00000,P00012054,C00706697,Democrat,TRUE,@BILLDEBLASIO,"[
  ""@BILLDEBLASIO""
]",FALSE,Bill,de Blasio,"de Blasio, Bill"
